,entropy,numDigits,urlLength,numParams,hasHttp,hasHttps,urlIsLive,bodyLength,numTitles,numImages,numLinks,scriptLength,specialChars,ext,dsr,dse,sscr,sbr,bscr,num_%20,num_@,has_ip,File
49,-4.02611467547001,69,210,0,True,False,False,1050,0,0,0,1050,372,com,8286,1939,2.8225806451612905,1.0,0.35428571428571426,0,0,0,Benign_list_big_final
50,-4.639209166920076,15,104,0,True,False,False,11956,2,0,3,0,458,com,6614,0,0.0,0.0,0.03830712612914018,0,0,0,Benign_list_big_final
51,-4.38687178994104,6,108,0,True,False,False,10319,1,4,53,8755,2749,com,3549,1564,3.184794470716624,0.8484349258649094,0.26640178311851925,0,0,0,Benign_list_big_final
52,-4.315332458245676,12,93,0,True,False,False,0,0,0,0,0,0,com,9510,717,0.0,0.0,0.0,0,0,0,Benign_list_big_final
53,-4.527791889050153,8,106,0,True,False,False,23519,0,0,2,23425,7663,net,4219,162,3.0568967767193005,0.9960032314299078,0.32582167609167056,0,0,0,Benign_list_big_final
54,-4.9356757885643505,15,98,0,True,False,False,201,1,0,0,0,43,html,3819,928,0.0,0.0,0.21393034825870647,0,0,0,Benign_list_big_final
55,-4.591145553245447,5,107,0,False,True,False,107964,25,50,94,80379,27069,com,8392,372,2.96941150393439,0.7444981660553518,0.25072246304323664,0,0,0,Benign_list_big_final
56,-4.080755237053513,0,123,0,True,False,False,29580,7,56,324,18683,7445,com,6938,731,2.509469442578912,0.6316091954022989,0.2516903313049358,0,0,0,Benign_list_big_final
57,-4.8805001780344135,22,147,0,True,False,False,3301,0,0,0,3301,1146,hawzerstar,0,0,2.880453752181501,1.0,0.34716752499242653,0,0,0,Benign_list_big_final
58,-4.599403509364997,11,134,0,False,True,False,42480,11,27,57,29628,10299,com,8392,372,2.87678415380134,0.6974576271186441,0.24244350282485877,0,1,0,Benign_list_big_final
59,-3.609739795054345,29,223,0,True,False,False,28613,1,6,140,22458,7822,gr,0,0,2.8711327026335978,0.7848879879774927,0.27337224338587357,0,0,0,Benign_list_big_final
60,-4.211626230837999,19,85,0,True,False,False,0,0,0,0,0,0,ir,0,0,0.0,0.0,0.0,0,0,0,Benign_list_big_final
61,-4.257706081685066,6,92,0,True,False,False,1728,4,3,21,654,467,html,0,0,1.4004282655246252,0.3784722222222222,0.27025462962962965,0,0,0,Benign_list_big_final
62,-4.156258266822831,1,96,0,True,False,False,21322,0,1,30,19968,5370,pl,0,0,3.718435754189944,0.9364975143044743,0.251852546665416,0,0,0,Benign_list_big_final
63,-3.982298834335003,0,103,0,True,False,False,0,0,0,0,0,0,br,0,0,0.0,0.0,0.0,0,0,0,Benign_list_big_final
64,-4.023001890748128,19,83,0,True,False,False,0,0,0,0,0,0,ir,0,0,0.0,0.0,0.0,0,0,0,Benign_list_big_final
65,-4.656482008983229,10,98,0,True,False,False,0,0,0,0,0,0,html,0,0,0.0,0.0,0.0,0,0,0,Benign_list_big_final
66,-4.665698452938831,14,93,0,True,False,False,149,1,0,0,0,25,html,585,145,0.0,0.0,0.16778523489932887,0,0,0,Benign_list_big_final
67,-4.945614524294572,13,84,0,True,False,False,187,1,0,0,0,38,html,3819,928,0.0,0.0,0.20320855614973263,0,0,0,Benign_list_big_final
68,-4.557952473405706,8,128,0,True,False,False,170,2,0,0,0,29,js,0,0,0.0,0.0,0.17058823529411765,0,0,0,Benign_list_big_final
69,-4.506670830129217,7,120,0,True,False,False,29566,17,5,286,19564,7422,com,6353,259,2.6359471840474265,0.6617060136643442,0.2510315903402557,0,0,0,Benign_list_big_final
70,-4.490068772015427,9,123,0,True,False,False,71128,82,12,510,60528,17924,htm,0,0,3.3769247935728632,0.8509728939376898,0.25199640085479696,0,0,0,Benign_list_big_final
71,-4.273961925529829,45,122,0,True,False,False,1050,0,0,0,1050,372,com,8286,1939,2.8225806451612905,1.0,0.35428571428571426,0,0,0,Benign_list_big_final
72,-4.555807994695189,19,126,0,True,False,False,41486,17,21,122,36475,11423,uk,0,0,3.1931191455834718,0.8792122643783445,0.27534589982162655,0,0,0,Benign_list_big_final
73,-4.685567828297582,8,91,0,True,False,False,37462,18,8,310,19526,9273,com,6353,259,2.105683166181387,0.5212215044578506,0.24753083124232556,0,0,0,Benign_list_big_final
74,-4.505038110843485,3,108,8,True,False,False,0,1,0,0,0,0,php?board=storyani&bm=view&no=68&category=&auth=&page=1&search=&keyword=&recom=,1381,79,0.0,0.0,0.0,0,0,0,Benign_list_big_final
75,-4.4214833012208805,7,83,0,True,False,False,12025,1,3,51,9456,3181,com,3549,1564,2.972650110028293,0.7863617463617464,0.2645322245322245,0,0,0,Benign_list_big_final
76,-4.669360783237277,4,91,0,True,False,False,4268,10,2,96,1712,963,org,10890,2623,1.7777777777777777,0.40112464854732893,0.22563261480787253,0,0,0,Benign_list_big_final
77,-4.33672308959204,6,92,0,True,False,False,30919,17,10,265,19136,7394,com,4447,300,2.5880443602921286,0.6189074678999967,0.2391409812736505,0,0,0,Benign_list_big_final
78,-4.7753085827253035,50,205,0,True,False,False,53142,1,1,6,49160,13876,net%2Ft%2FQVpngsI1DBm6ssqf+Warrior+of+City+%23ero+%23douga+%23agesage,7788,247,3.5428077255693284,0.9250686839035038,0.2611117383613714,0,0,0,Benign_list_big_final
79,-4.076026648608659,3,84,0,True,False,False,20535,27,215,164,2337,3981,info,377,352,0.5870384325546345,0.11380569758948138,0.19386413440467495,0,0,0,Benign_list_big_final
80,-4.64643862533532,5,90,0,True,False,False,37,1,0,0,0,4,com,6789,150,0.0,0.0,0.10810810810810811,0,0,0,Benign_list_big_final
81,-4.543808278518925,8,104,1,True,False,False,12641,8,7,83,8056,3029,com,5944,264,2.6596236381644105,0.6372913535321573,0.23961711889882129,0,0,0,Benign_list_big_final
82,-4.387921952568503,0,86,0,True,False,False,8645,13,0,50,2643,2047,aspx,0,0,1.2911577918905717,0.30572585309427414,0.23678426836321573,0,0,0,Benign_list_big_final
83,-4.271359729564873,17,94,0,True,False,False,35644,55,45,292,25271,8823,ua,0,0,2.8642185197778534,0.7089832790932555,0.24753114128605094,0,0,0,Benign_list_big_final
84,-4.181555051031822,0,87,0,True,False,False,23484,64,54,323,9452,5571,com,7758,0,1.6966433315383234,0.40248679952307953,0.23722534491568728,0,0,0,Benign_list_big_final
85,-4.424086278865619,8,104,0,True,False,False,169,2,0,0,0,29,start,0,0,0.0,0.0,0.17159763313609466,0,0,0,Benign_list_big_final
86,-4.51958425126625,9,121,0,True,False,False,43404,17,6,213,11063,10229,com,8175,225,1.081532896666341,0.25488434245691644,0.23566952354621692,0,0,0,Benign_list_big_final
87,-4.382052909831612,21,87,0,True,False,False,4248,1,6,14,0,1311,jp,0,0,0.0,0.0,0.3086158192090395,0,0,0,Benign_list_big_final
88,-4.485212400178908,7,84,0,True,False,False,23493,0,0,2,23420,7661,net,4921,191,3.057042161597703,0.9968926914400034,0.32609713531690293,0,0,0,Benign_list_big_final
89,-4.968412279999017,27,151,0,True,False,False,3301,0,0,0,3301,1146,nem,0,0,2.880453752181501,1.0,0.34716752499242653,0,0,0,Benign_list_big_final
90,-4.307449521217472,107,316,0,True,False,False,53142,1,1,6,49160,13876,net%2Ft%2FY9i2n38RN3ThFWXD+%E3%82%B3%E3%82%B9%E3%83%97%E3%83%AC%E3%83%91%E3%82%A4%E3%83%91%E3%83%B3%E5%A8%98+%23ero+%23douga+%23agesage,7788,247,3.5428077255693284,0.9250686839035038,0.2611117383613714,0,0,0,Benign_list_big_final
91,-4.446371082381929,0,86,0,True,False,False,241458,26,19,150,210586,65575,com,5864,344,3.2113762866946245,0.8721433955387686,0.2715793222837926,0,0,0,Benign_list_big_final
92,-5.043565932133141,33,149,0,True,False,False,3301,0,0,0,3301,1146,dvxt,0,0,2.880453752181501,1.0,0.34716752499242653,0,0,0,Benign_list_big_final
93,-4.486090818982827,2,118,0,True,False,False,0,1,0,0,0,0,com,3567,85,0.0,0.0,0.0,0,0,0,Benign_list_big_final
94,-4.525518625908781,12,85,0,True,False,False,281,0,0,0,142,74,html,0,0,1.9189189189189189,0.505338078291815,0.26334519572953735,0,0,0,Benign_list_big_final
95,-4.4505374617860225,22,87,0,True,False,False,26889,1,11,24,12438,7256,com,3031,255,1.714167585446527,0.4625683364944773,0.26985012458626206,0,0,0,Benign_list_big_final
96,-4.46492313914958,86,272,0,True,False,False,53142,1,1,6,49160,13876,net%2Ft%2FVl93yd4t27PAvNaW+%E6%80%A7%E3%81%AE%E8%99%9C%E3%81%AB%E3%81%AA%E3%82%8B%E5%A5%B3%E3%81%9F%E3%81%A16+%23ero+%23douga+%23agesage,7788,247,3.5428077255693284,0.9250686839035038,0.2611117383613714,0,0,0,Benign_list_big_final
97,-4.109508105837193,22,83,0,True,False,False,0,0,0,0,0,0,ir,0,0,0.0,0.0,0.0,0,0,0,Benign_list_big_final
98,-4.316474819862283,9,86,0,True,False,False,546188,180,148,156,527764,18463,shtml,0,0,28.584953691166117,0.9662680249291453,0.033803379056295636,0,0,0,Benign_list_big_final
99,-4.78217302095802,6,152,1,True,False,False,52566,38,27,1094,20590,12388,net,7954,1177,1.6620923474329996,0.3916980557774988,0.23566563938667578,0,0,0,Benign_list_big_final
100,-4.418352010996361,7,90,0,True,False,False,18779,1,3,120,16783,5374,htm,0,0,3.1229996278377374,0.8937110602268491,0.2861707226156877,0,0,0,Benign_list_big_final
101,-4.431062575271094,13,88,0,True,False,False,1759,0,0,1,1588,578,html,273,91,2.7474048442906573,0.9027856736782263,0.328595793064241,0,0,0,Benign_list_big_final
102,-4.298118388785106,0,115,0,True,False,False,20481,4,9,371,11420,5039,ru,0,0,2.266322683072038,0.5575899614276647,0.24603290854938722,0,0,0,Benign_list_big_final
103,-4.620880209699056,6,87,0,False,True,False,65298,2,0,0,2628,2601,2,8420,344,1.0103806228373702,0.04024625562804374,0.03983276670035836,0,0,0,Benign_list_big_final
104,-3.8040536050542384,28,85,0,True,False,False,32003,0,4,39,794,4841,jp,0,0,0.16401569923569512,0.02481017404618317,0.15126706871230822,0,0,0,Benign_list_big_final
105,-4.186362363896048,23,84,0,True,False,False,0,0,0,0,0,0,ir,0,0,0.0,0.0,0.0,0,0,0,Benign_list_big_final
106,-4.222372057937481,8,97,0,True,False,False,670981,52,62,75,656278,21576,shtml,0,0,30.41703744901743,0.9780873079863662,0.03215590307326139,0,0,0,Benign_list_big_final
107,-4.38403217680227,8,102,0,True,False,False,32486,3,5,330,23919,9419,net,4921,191,2.539441554305128,0.736286400295512,0.28994028196761684,0,0,0,Benign_list_big_final
108,-4.527448639352928,0,89,0,True,False,False,0,0,0,0,0,0,html,0,0,0.0,0.0,0.0,0,0,0,Benign_list_big_final
109,-4.4432495681440045,10,127,0,True,False,False,365805,50,24,407,60401,81476,htm,0,0,0.7413348716186362,0.1651180273643061,0.2227306898484165,0,0,0,Benign_list_big_final
110,-4.55778040531016,8,116,1,True,False,False,12641,8,7,83,8056,3028,com,5944,264,2.6605019815059445,0.6372913535321573,0.2395380112332885,0,0,0,Benign_list_big_final
111,-4.512676006075669,8,124,0,True,False,False,170,2,0,0,0,29,com,0,0,0.0,0.0,0.17058823529411765,0,0,0,Benign_list_big_final
112,-4.459214329626982,18,87,0,True,False,False,26889,1,11,24,12438,7256,com,3031,255,1.714167585446527,0.4625683364944773,0.26985012458626206,0,0,0,Benign_list_big_final
113,-4.853638797731928,4,139,1,True,False,False,0,0,0,0,0,0,do?channelId=BBSME-PaymentSolutions&chCatId=,0,0,0.0,0.0,0.0,0,0,0,Benign_list_big_final
114,-4.954939296190524,23,93,0,True,False,False,190,1,0,0,0,42,html,3819,928,0.0,0.0,0.22105263157894736,0,0,0,Benign_list_big_final
115,-4.237775386308616,2,94,0,True,False,False,37,1,0,0,0,4,html,3853,164,0.0,0.0,0.10810810810810811,0,0,0,Benign_list_big_final
116,-5.025570839591607,5,199,4,True,False,False,0,0,0,0,0,0,do?channelId=BBSME-Cards&cntTypeId=0&cntKey=BBSME-Cards_MasterPurchase&programId=BBSME-Cards_MasterPurchase&chCatId=,0,0,0.0,0.0,0.0,0,0,0,Benign_list_big_final
117,-4.825932741613184,32,94,0,True,False,False,133948,1,23,83,130132,29627,com,9148,348,4.392344820602829,0.9715113327559949,0.2211828470749843,0,0,0,Benign_list_big_final
118,-4.538604135944131,18,88,0,True,False,False,32993,57,43,201,13817,9485,chn,0,0,1.456721138639958,0.41878580304913166,0.2874852241384536,0,0,0,Benign_list_big_final
119,-4.486220358921014,10,128,0,True,False,False,211019,1,2,7,207149,62168,com,5820,387,3.3320840303693218,0.981660419203958,0.29460854235874495,0,0,0,Benign_list_big_final
120,-4.935093216188944,36,140,0,True,False,False,267717,1,77,202,258795,60312,com,9148,348,4.290937126939912,0.9666737637131747,0.225282667891841,0,0,0,Benign_list_big_final
121,-4.454908798712744,20,84,0,True,False,False,8317,30,32,355,4052,2128,com,3295,356,1.9041353383458646,0.4871949020079355,0.2558614885174943,0,0,0,Benign_list_big_final
122,-4.100106645314591,16,87,0,True,False,False,33788,55,45,275,24522,8331,ua,0,0,2.9434641699675907,0.7257606250739908,0.2465668284598082,0,0,0,Benign_list_big_final
123,-4.5724646347558195,14,103,0,True,False,False,239683,65,27,272,83143,63388,com,0,0,1.3116520477061904,0.3468873470375454,0.264465982151425,0,0,0,Benign_list_big_final
124,-4.27077152662995,2,128,0,True,False,False,27102,7,54,319,17390,6872,com,6938,731,2.5305587892898718,0.6416500627259981,0.2535606228322633,0,0,0,Benign_list_big_final
125,-4.475653392949715,6,96,0,True,False,False,859,1,0,0,0,243,com,5409,69,0.0,0.0,0.2828870779976717,0,0,0,Benign_list_big_final
126,-4.575852802262943,5,86,0,True,False,False,23200,24,8,85,19983,5325,html,0,0,3.752676056338028,0.8613362068965518,0.22952586206896552,0,0,0,Benign_list_big_final
127,-4.527204958124678,15,143,0,True,False,False,41215,18,24,122,36052,11365,uk,0,0,3.172195336559613,0.8747300740021837,0.2757491204658498,0,0,0,Benign_list_big_final
128,-5.007748821304974,10,84,0,True,False,False,58883,124,46,262,42828,14003,l7,0,0,3.0584874669713633,0.7273406585941613,0.2378105735101812,0,0,0,Benign_list_big_final
129,-4.51477614078128,8,95,0,True,False,False,37,1,0,0,0,4,html,9485,1986,0.0,0.0,0.10810810810810811,0,0,0,Benign_list_big_final
130,-4.4671287642057775,76,280,0,True,False,False,53142,1,1,6,49160,13876,net%2Ft%2FaBBdU3W2yJEtMK9o+%E5%A6%96%E8%89%B6%E6%AF%8D%EF%BC%88%E9%9B%BB%E8%A9%B1%E3%81%AE%E7%8A%AF%E4%BA%BA%EF%BC%89+%23ero+%23douga+%23agesage,7788,247,3.5428077255693284,0.9250686839035038,0.2611117383613714,0,0,0,Benign_list_big_final
131,-4.1635350850934785,1,108,0,True,False,False,0,0,0,0,0,0,com,6176,32,0.0,0.0,0.0,0,0,0,Benign_list_big_final
132,-4.4505374617860225,20,87,0,True,False,False,26889,1,11,24,12438,7256,com,3031,255,1.714167585446527,0.4625683364944773,0.26985012458626206,0,0,0,Benign_list_big_final
133,-4.470605867745342,27,115,0,True,False,False,16679,39,26,155,12385,4187,html,7078,1322,2.957965130164796,0.7425505126206607,0.2510342346663469,0,0,0,Benign_list_big_final
134,-3.8316195199108884,44,148,0,True,False,False,71,1,0,0,0,14,net,2982,304,0.0,0.0,0.19718309859154928,0,0,0,Benign_list_big_final
135,-4.974883793409327,32,140,0,True,False,False,3301,0,0,0,3301,1146,ettv,0,0,2.880453752181501,1.0,0.34716752499242653,0,0,0,Benign_list_big_final
136,-4.182968253292497,0,98,0,True,False,False,0,0,0,0,0,0,com,6176,32,0.0,0.0,0.0,0,0,0,Benign_list_big_final
137,-4.264823065358436,7,93,0,True,False,False,140045,1,7,43,25345,29800,html,7581,453,0.850503355704698,0.1809775429326288,0.21278874647434753,0,0,0,Benign_list_big_final
138,-4.520650494780009,6,102,0,True,False,False,16083,2,24,121,11665,4769,com,5311,2739,2.4460054518767036,0.7253000062177455,0.29652428029596467,0,0,0,Benign_list_big_final
139,-4.514591605350299,2,102,0,True,False,False,151920,2,4,411,3961,33951,html,0,0,0.11666813937733793,0.026072933122696155,0.22347946287519746,0,0,0,Benign_list_big_final
140,-4.314472635993087,6,107,0,True,False,False,20792,19,1,91,10806,5265,com,8175,225,2.0524216524216525,0.5197191227395151,0.2532223932281647,0,0,0,Benign_list_big_final
141,-4.743482931036502,30,86,0,True,False,False,84764,2,4,43,83941,18477,com,9148,348,4.5429994046652595,0.9902906894436317,0.2179816903402388,0,0,0,Benign_list_big_final
142,-4.514857935841683,10,84,0,True,False,False,37492,43,111,458,24801,10439,com,4692,280,2.375802279911869,0.6615011202389843,0.27843273231622745,0,0,0,Benign_list_big_final
143,-4.634629558694108,5,87,0,True,False,False,13595,3,65,148,7300,3389,com,6024,183,2.154027736795515,0.5369621184258919,0.24928282456785583,0,0,0,Benign_list_big_final
144,-4.1018508411669155,56,156,0,True,False,False,1050,0,0,0,1050,372,com,8286,1939,2.8225806451612905,1.0,0.35428571428571426,0,0,0,Benign_list_big_final
145,-4.2130363736888325,6,87,0,True,False,False,6817,10,15,119,3284,1946,html,0,0,1.6875642343268242,0.48173683438462667,0.28546281355434944,0,0,0,Benign_list_big_final
146,-4.604788945185686,8,134,0,True,False,False,28213,17,5,261,19515,6862,com,6353,259,2.8439230545030605,0.6917024066919505,0.24322121008045935,0,0,0,Benign_list_big_final
147,-4.9976038089478125,35,126,0,True,False,False,3301,0,0,0,3301,1146,ift,0,0,2.880453752181501,1.0,0.34716752499242653,0,0,0,Benign_list_big_final
148,-4.508716301645719,8,87,0,True,False,False,92555,28,24,173,47242,24261,com,8997,131,1.9472404270227939,0.510420830857328,0.26212522284047324,0,0,0,Benign_list_big_final
149,-4.555518306728484,8,107,0,True,False,False,60991,48,20,259,26353,14545,com,7902,498,1.8118253695427982,0.4320801429719139,0.23847780820121,0,0,0,Benign_list_big_final
150,-3.765343572548945,60,187,0,True,False,False,10375,2,3,51,8912,3282,org,5590,983,2.715417428397319,0.8589879518072289,0.31633734939759034,0,0,0,Benign_list_big_final
151,-4.4236509779769335,8,88,0,True,False,False,33111,3,5,398,23814,9477,net,4219,162,2.5128205128205128,0.7192171785811362,0.2862190812720848,0,0,0,Benign_list_big_final
152,-4.516819805322404,6,84,0,True,False,False,29243,17,11,294,19217,7080,com,3944,259,2.714265536723164,0.6571487193516397,0.24210922271996718,0,0,0,Benign_list_big_final
153,-4.532029404093182,4,107,8,True,False,False,0,1,0,0,0,0,php?board=comtip&bm=view&no=836&category=&auth=&page=1&search=&keyword=&recom=,1381,79,0.0,0.0,0.0,0,0,0,Benign_list_big_final
154,-4.56861729763767,2,123,1,True,False,False,51451,38,27,1047,20797,12233,net,7954,1177,1.7000735714869615,0.40420983071271693,0.2377601990243144,0,0,0,Benign_list_big_final
155,-4.57776241813892,8,145,2,True,False,False,0,0,0,0,0,0,pe,0,0,0.0,0.0,0.0,0,0,0,Benign_list_big_final
156,-4.011655119560103,0,91,0,True,False,False,0,0,0,0,0,0,br,0,0,0.0,0.0,0.0,0,0,0,Benign_list_big_final
157,-4.929555638754648,29,117,0,True,False,False,3301,0,0,0,3301,1146,etherium,0,0,2.880453752181501,1.0,0.34716752499242653,0,0,0,Benign_list_big_final
